date,location_name,location,cases,cases_available,seq_available,seq_voc,seq_total,share_voc
2021-05-22,Belgium,BE,14098,2021-05-22,2021-07-20,64,1625,0.0393846153846154
2021-05-22,Belgium,BE,14098,2021-05-22,2021-07-23,64,1625,0.0393846153846154
2021-05-22,Belgium,BE,14098,2021-05-22,2021-07-26,64,1625,0.0393846153846154
2021-05-22,Belgium,BE,14098,2021-05-22,2021-07-29,64,1625,0.0393846153846154
2021-05-22,Belgium,BE,14098,2021-05-22,2021-08-04,64,1626,0.039360393603936
2021-05-22,Belgium,BE,14098,2021-05-22,2021-08-07,64,1626,0.039360393603936
2021-05-22,Belgium,BE,14098,2021-05-22,2021-08-12,64,1626,0.039360393603936
2021-05-22,Belgium,BE,14098,2021-05-22,2021-08-16,64,1626,0.039360393603936
2021-05-22,Belgium,BE,14098,2021-05-22,2021-08-19,64,1626,0.039360393603936
2021-05-22,Belgium,BE,14098,2021-05-22,2021-08-24,64,1626,0.039360393603936
2021-05-22,Belgium,BE,14098,2021-05-22,2021-08-27,64,1626,0.039360393603936
2021-05-22,Belgium,BE,14098,2021-05-22,2021-08-31,64,1626,0.039360393603936
2021-05-22,Belgium,BE,14098,2021-05-22,2021-09-02,64,1626,0.039360393603936
2021-05-22,Belgium,BE,14098,2021-05-22,2021-09-08,64,1626,0.039360393603936
2021-05-22,Belgium,BE,14098,2021-05-22,2021-09-09,64,1626,0.039360393603936
2021-05-22,Belgium,BE,14098,2021-05-22,2021-09-13,85,1669,0.0509286998202517
2021-05-22,Bulgaria,BG,13909,2021-05-22,2021-07-12,0,2,0
2021-05-22,Bulgaria,BG,13909,2021-05-22,2021-07-15,0,17,0
2021-05-22,Bulgaria,BG,13909,2021-05-22,2021-07-19,0,18,0
2021-05-22,Bulgaria,BG,13909,2021-05-22,2021-07-20,0,18,0
2021-05-22,Bulgaria,BG,13909,2021-05-22,2021-07-23,0,18,0
2021-05-22,Bulgaria,BG,13909,2021-05-22,2021-07-26,0,18,0
2021-05-22,Bulgaria,BG,13909,2021-05-22,2021-07-29,0,18,0
2021-05-22,Bulgaria,BG,13909,2021-05-22,2021-08-04,0,18,0
2021-05-22,Bulgaria,BG,13909,2021-05-22,2021-08-07,0,18,0
2021-05-22,Bulgaria,BG,13909,2021-05-22,2021-08-12,0,18,0
2021-05-22,Bulgaria,BG,13909,2021-05-22,2021-08-16,0,18,0
2021-05-22,Bulgaria,BG,13909,2021-05-22,2021-08-19,0,18,0
2021-05-22,Bulgaria,BG,13909,2021-05-22,2021-08-24,0,18,0
2021-05-22,Bulgaria,BG,13909,2021-05-22,2021-08-27,0,18,0
2021-05-22,Bulgaria,BG,13909,2021-05-22,2021-08-31,0,18,0
2021-05-22,Bulgaria,BG,13909,2021-05-22,2021-09-02,0,18,0
2021-05-22,Bulgaria,BG,13909,2021-05-22,2021-09-08,0,18,0
2021-05-22,Bulgaria,BG,13909,2021-05-22,2021-09-09,0,18,0
2021-05-22,Bulgaria,BG,13909,2021-05-22,2021-09-13,0,18,0
2021-05-22,Croatia,HR,9635,2021-05-22,2021-07-12,2,191,0.0104712041884817
2021-05-22,Croatia,HR,9635,2021-05-22,2021-07-15,2,191,0.0104712041884817
2021-05-22,Croatia,HR,9635,2021-05-22,2021-07-19,2,191,0.0104712041884817
2021-05-22,Croatia,HR,9635,2021-05-22,2021-07-20,2,191,0.0104712041884817
2021-05-22,Croatia,HR,9635,2021-05-22,2021-07-23,2,191,0.0104712041884817
2021-05-22,Croatia,HR,9635,2021-05-22,2021-07-26,3,218,0.0137614678899083
2021-05-22,Croatia,HR,9635,2021-05-22,2021-07-29,3,218,0.0137614678899083
2021-05-22,Croatia,HR,9635,2021-05-22,2021-08-04,3,218,0.0137614678899083
2021-05-22,Croatia,HR,9635,2021-05-22,2021-08-07,3,218,0.0137614678899083
2021-05-22,Croatia,HR,9635,2021-05-22,2021-08-12,3,218,0.0137614678899083
2021-05-22,Croatia,HR,9635,2021-05-22,2021-08-16,3,218,0.0137614678899083
2021-05-22,Croatia,HR,9635,2021-05-22,2021-08-19,3,218,0.0137614678899083
2021-05-22,Croatia,HR,9635,2021-05-22,2021-08-24,3,218,0.0137614678899083
2021-05-22,Croatia,HR,9635,2021-05-22,2021-08-27,3,218,0.0137614678899083
2021-05-22,Croatia,HR,9635,2021-05-22,2021-08-31,3,218,0.0137614678899083
2021-05-22,Croatia,HR,9635,2021-05-22,2021-09-02,3,218,0.0137614678899083
2021-05-22,Croatia,HR,9635,2021-05-22,2021-09-08,3,218,0.0137614678899083
2021-05-22,Croatia,HR,9635,2021-05-22,2021-09-09,3,218,0.0137614678899083
2021-05-22,Croatia,HR,9635,2021-05-22,2021-09-13,3,218,0.0137614678899083
2021-05-22,Cyprus,CY,6558,2021-05-22,,,,
2021-05-22,Czechia,CZ,7242,2021-05-22,,,,
2021-05-22,Denmark,DK,5291,2021-05-22,2021-06-28,13,3731,0.00348432055749129
2021-05-22,Denmark,DK,5291,2021-05-22,2021-06-30,13,4584,0.00283595113438045
2021-05-22,Denmark,DK,5291,2021-05-22,2021-07-06,13,4584,0.00283595113438045
2021-05-22,Denmark,DK,5291,2021-05-22,2021-07-09,13,4584,0.00283595113438045
2021-05-22,Denmark,DK,5291,2021-05-22,2021-07-12,13,4584,0.00283595113438045
2021-05-22,Denmark,DK,5291,2021-05-22,2021-07-15,13,4584,0.00283595113438045
2021-05-22,Denmark,DK,5291,2021-05-22,2021-07-19,13,4584,0.00283595113438045
2021-05-22,Denmark,DK,5291,2021-05-22,2021-07-20,13,4584,0.00283595113438045
2021-05-22,Denmark,DK,5291,2021-05-22,2021-07-23,13,4584,0.00283595113438045
2021-05-22,Denmark,DK,5291,2021-05-22,2021-07-26,13,4584,0.00283595113438045
2021-05-22,Denmark,DK,5291,2021-05-22,2021-07-29,13,4678,0.00277896536981616
2021-05-22,Denmark,DK,5291,2021-05-22,2021-08-04,13,4678,0.00277896536981616
2021-05-22,Denmark,DK,5291,2021-05-22,2021-08-07,13,4678,0.00277896536981616
2021-05-22,Denmark,DK,5291,2021-05-22,2021-08-12,13,4678,0.00277896536981616
2021-05-22,Denmark,DK,5291,2021-05-22,2021-08-16,13,4678,0.00277896536981616
2021-05-22,Denmark,DK,5291,2021-05-22,2021-08-19,13,4678,0.00277896536981616
2021-05-22,Denmark,DK,5291,2021-05-22,2021-08-24,13,4678,0.00277896536981616
2021-05-22,Denmark,DK,5291,2021-05-22,2021-08-27,13,4678,0.00277896536981616
2021-05-22,Denmark,DK,5291,2021-05-22,2021-08-31,13,4678,0.00277896536981616
2021-05-22,Denmark,DK,5291,2021-05-22,2021-09-02,13,4678,0.00277896536981616
2021-05-22,Denmark,DK,5291,2021-05-22,2021-09-08,13,4678,0.00277896536981616
2021-05-22,Denmark,DK,5291,2021-05-22,2021-09-09,13,4678,0.00277896536981616
2021-05-22,Denmark,DK,5291,2021-05-22,2021-09-13,13,4678,0.00277896536981616
2021-05-22,Estonia,EE,4888,2021-05-22,,,,
2021-05-22,Finland,FI,2620,2021-05-22,2021-07-12,50,135,0.37037037037037
2021-05-22,Finland,FI,2620,2021-05-22,2021-07-15,50,135,0.37037037037037
2021-05-22,Finland,FI,2620,2021-05-22,2021-07-19,50,135,0.37037037037037
2021-05-22,Finland,FI,2620,2021-05-22,2021-07-20,50,135,0.37037037037037
2021-05-22,Finland,FI,2620,2021-05-22,2021-07-23,55,249,0.220883534136546
2021-05-22,Finland,FI,2620,2021-05-22,2021-07-26,57,282,0.202127659574468
2021-05-22,Finland,FI,2620,2021-05-22,2021-07-29,57,282,0.202127659574468
2021-05-22,Finland,FI,2620,2021-05-22,2021-08-04,57,282,0.202127659574468
2021-05-22,Finland,FI,2620,2021-05-22,2021-08-07,57,282,0.202127659574468
2021-05-22,Finland,FI,2620,2021-05-22,2021-08-12,57,282,0.202127659574468
2021-05-22,Finland,FI,2620,2021-05-22,2021-08-16,57,282,0.202127659574468
2021-05-22,Finland,FI,2620,2021-05-22,2021-08-19,57,282,0.202127659574468
2021-05-22,Finland,FI,2620,2021-05-22,2021-08-24,57,282,0.202127659574468
2021-05-22,Finland,FI,2620,2021-05-22,2021-08-27,57,282,0.202127659574468
2021-05-22,Finland,FI,2620,2021-05-22,2021-08-31,57,282,0.202127659574468
2021-05-22,Finland,FI,2620,2021-05-22,2021-09-02,57,282,0.202127659574468
2021-05-22,Finland,FI,2620,2021-05-22,2021-09-08,57,282,0.202127659574468
2021-05-22,Finland,FI,2620,2021-05-22,2021-09-09,57,282,0.202127659574468
2021-05-22,Finland,FI,2620,2021-05-22,2021-09-13,57,282,0.202127659574468
2021-05-22,France,FR,14855,2021-05-22,2021-06-25,23,636,0.0361635220125786
2021-05-22,France,FR,14855,2021-05-22,2021-06-28,23,636,0.0361635220125786
2021-05-22,France,FR,14855,2021-05-22,2021-06-30,23,645,0.0356589147286822
2021-05-22,France,FR,14855,2021-05-22,2021-07-06,24,656,0.0365853658536585
2021-05-22,France,FR,14855,2021-05-22,2021-07-09,24,656,0.0365853658536585
2021-05-22,France,FR,14855,2021-05-22,2021-07-12,25,657,0.0380517503805175
2021-05-22,France,FR,14855,2021-05-22,2021-07-15,25,658,0.0379939209726444
2021-05-22,France,FR,14855,2021-05-22,2021-07-19,25,658,0.0379939209726444
2021-05-22,France,FR,14855,2021-05-22,2021-07-20,25,658,0.0379939209726444
2021-05-22,France,FR,14855,2021-05-22,2021-07-23,25,658,0.0379939209726444
2021-05-22,France,FR,14855,2021-05-22,2021-07-26,25,659,0.0379362670713202
2021-05-22,France,FR,14855,2021-05-22,2021-07-29,25,659,0.0379362670713202
2021-05-22,France,FR,14855,2021-05-22,2021-08-04,30,724,0.0414364640883978
2021-05-22,France,FR,14855,2021-05-22,2021-08-07,30,724,0.0414364640883978
2021-05-22,France,FR,14855,2021-05-22,2021-08-12,30,724,0.0414364640883978
2021-05-22,France,FR,14855,2021-05-22,2021-08-16,30,724,0.0414364640883978
2021-05-22,France,FR,14855,2021-05-22,2021-08-19,30,724,0.0414364640883978
2021-05-22,France,FR,14855,2021-05-22,2021-08-24,31,728,0.0425824175824176
2021-05-22,France,FR,14855,2021-05-22,2021-08-27,31,728,0.0425824175824176
2021-05-22,France,FR,14855,2021-05-22,2021-08-31,31,728,0.0425824175824176
2021-05-22,France,FR,14855,2021-05-22,2021-09-02,31,728,0.0425824175824176
2021-05-22,France,FR,14855,2021-05-22,2021-09-08,53,972,0.0545267489711934
2021-05-22,France,FR,14855,2021-05-22,2021-09-09,53,974,0.0544147843942505
2021-05-22,France,FR,14855,2021-05-22,2021-09-13,54,975,0.0553846153846154
2021-05-22,Germany,DE,20756,2021-05-22,2021-06-23,144,4773,0.0301697045883092
2021-05-22,Germany,DE,20756,2021-05-22,2021-06-24,145,4773,0.0303792164257281
2021-05-22,Germany,DE,20756,2021-05-22,2021-06-25,162,5141,0.0315113791091227
2021-05-22,Germany,DE,20756,2021-05-22,2021-06-28,162,5151,0.0314502038439138
2021-05-22,Germany,DE,20756,2021-05-22,2021-06-30,163,5308,0.0307083647324793
2021-05-22,Germany,DE,20756,2021-05-22,2021-07-06,164,5325,0.0307981220657277
2021-05-22,Germany,DE,20756,2021-05-22,2021-07-09,164,5325,0.0307981220657277
2021-05-22,Germany,DE,20756,2021-05-22,2021-07-12,164,5325,0.0307981220657277
2021-05-22,Germany,DE,20756,2021-05-22,2021-07-15,164,5326,0.0307923394667668
2021-05-22,Germany,DE,20756,2021-05-22,2021-07-19,164,5326,0.0307923394667668
2021-05-22,Germany,DE,20756,2021-05-22,2021-07-20,164,5328,0.0307807807807808
2021-05-22,Germany,DE,20756,2021-05-22,2021-07-23,164,5328,0.0307807807807808
2021-05-22,Germany,DE,20756,2021-05-22,2021-07-26,170,5345,0.0318054256314312
2021-05-22,Germany,DE,20756,2021-05-22,2021-07-29,170,5379,0.0316043874326083
2021-05-22,Germany,DE,20756,2021-05-22,2021-08-04,170,5380,0.0315985130111524
2021-05-22,Germany,DE,20756,2021-05-22,2021-08-07,170,5380,0.0315985130111524
2021-05-22,Germany,DE,20756,2021-05-22,2021-08-12,170,5380,0.0315985130111524
2021-05-22,Germany,DE,20756,2021-05-22,2021-08-16,170,5380,0.0315985130111524
2021-05-22,Germany,DE,20756,2021-05-22,2021-08-19,170,5380,0.0315985130111524
2021-05-22,Germany,DE,20756,2021-05-22,2021-08-24,170,5380,0.0315985130111524
2021-05-22,Germany,DE,20756,2021-05-22,2021-08-27,170,5380,0.0315985130111524
2021-05-22,Germany,DE,20756,2021-05-22,2021-08-31,170,5380,0.0315985130111524
2021-05-22,Germany,DE,20756,2021-05-22,2021-09-02,170,5380,0.0315985130111524
2021-05-22,Germany,DE,20756,2021-05-22,2021-09-08,170,5380,0.0315985130111524
2021-05-22,Germany,DE,20756,2021-05-22,2021-09-09,170,5380,0.0315985130111524
2021-05-22,Germany,DE,20756,2021-05-22,2021-09-13,170,5381,0.0315926407730905
2021-05-22,Greece,GR,22168,2021-05-22,2021-07-12,0,405,0
2021-05-22,Greece,GR,22168,2021-05-22,2021-07-15,0,405,0
2021-05-22,Greece,GR,22168,2021-05-22,2021-07-19,0,405,0
2021-05-22,Greece,GR,22168,2021-05-22,2021-07-20,0,405,0
2021-05-22,Greece,GR,22168,2021-05-22,2021-07-23,0,405,0
2021-05-22,Greece,GR,22168,2021-05-22,2021-07-26,0,405,0
2021-05-22,Greece,GR,22168,2021-05-22,2021-07-29,0,405,0
2021-05-22,Greece,GR,22168,2021-05-22,2021-08-04,0,405,0
2021-05-22,Greece,GR,22168,2021-05-22,2021-08-07,0,405,0
2021-05-22,Greece,GR,22168,2021-05-22,2021-08-12,0,405,0
2021-05-22,Greece,GR,22168,2021-05-22,2021-08-16,0,405,0
2021-05-22,Greece,GR,22168,2021-05-22,2021-08-19,0,405,0
2021-05-22,Greece,GR,22168,2021-05-22,2021-08-24,0,405,0
2021-05-22,Greece,GR,22168,2021-05-22,2021-08-27,0,405,0
2021-05-22,Greece,GR,22168,2021-05-22,2021-08-31,0,405,0
2021-05-22,Greece,GR,22168,2021-05-22,2021-09-02,0,405,0
2021-05-22,Greece,GR,22168,2021-05-22,2021-09-08,0,405,0
2021-05-22,Greece,GR,22168,2021-05-22,2021-09-09,0,405,0
2021-05-22,Greece,GR,22168,2021-05-22,2021-09-13,0,405,0
2021-05-22,Hungary,HU,22131,2021-05-22,,,,
2021-05-22,Iceland,IS,21380,2021-05-22,2021-09-08,2,17,0.117647058823529
2021-05-22,Iceland,IS,21380,2021-05-22,2021-09-09,2,17,0.117647058823529
2021-05-22,Iceland,IS,21380,2021-05-22,2021-09-13,2,17,0.117647058823529
2021-05-22,Ireland,IE,21584,2021-05-22,2021-06-25,24,1160,0.0206896551724138
2021-05-22,Ireland,IE,21584,2021-05-22,2021-06-28,24,1163,0.0206362854686157
2021-05-22,Ireland,IE,21584,2021-05-22,2021-07-06,25,1240,0.0201612903225806
2021-05-22,Ireland,IE,21584,2021-05-22,2021-07-09,27,1291,0.0209140201394268
2021-05-22,Ireland,IE,21584,2021-05-22,2021-07-12,27,1292,0.0208978328173375
2021-05-22,Ireland,IE,21584,2021-05-22,2021-07-15,27,1293,0.0208816705336427
2021-05-22,Ireland,IE,21584,2021-05-22,2021-07-19,27,1293,0.0208816705336427
2021-05-22,Ireland,IE,21584,2021-05-22,2021-07-20,27,1297,0.0208172706245181
2021-05-22,Ireland,IE,21584,2021-05-22,2021-07-23,27,1297,0.0208172706245181
2021-05-22,Ireland,IE,21584,2021-05-22,2021-07-26,27,1297,0.0208172706245181
2021-05-22,Ireland,IE,21584,2021-05-22,2021-07-29,27,1297,0.0208172706245181
2021-05-22,Ireland,IE,21584,2021-05-22,2021-08-04,27,1298,0.0208012326656394
2021-05-22,Ireland,IE,21584,2021-05-22,2021-08-07,27,1298,0.0208012326656394
2021-05-22,Ireland,IE,21584,2021-05-22,2021-08-12,27,1298,0.0208012326656394
2021-05-22,Ireland,IE,21584,2021-05-22,2021-08-16,27,1298,0.0208012326656394
2021-05-22,Ireland,IE,21584,2021-05-22,2021-08-19,27,1298,0.0208012326656394
2021-05-22,Ireland,IE,21584,2021-05-22,2021-08-24,27,1298,0.0208012326656394
2021-05-22,Ireland,IE,21584,2021-05-22,2021-08-27,27,1298,0.0208012326656394
2021-05-22,Ireland,IE,21584,2021-05-22,2021-08-31,27,1298,0.0208012326656394
2021-05-22,Ireland,IE,21584,2021-05-22,2021-09-02,27,1298,0.0208012326656394
2021-05-22,Ireland,IE,21584,2021-05-22,2021-09-08,27,1298,0.0208012326656394
2021-05-22,Ireland,IE,21584,2021-05-22,2021-09-09,27,1298,0.0208012326656394
2021-05-22,Ireland,IE,21584,2021-05-22,2021-09-13,27,1298,0.0208012326656394
2021-05-22,Italy,IT,26050,2021-05-22,2021-06-23,40,1386,0.0288600288600289
2021-05-22,Italy,IT,26050,2021-05-22,2021-06-24,40,1386,0.0288600288600289
2021-05-22,Italy,IT,26050,2021-05-22,2021-06-25,40,1394,0.0286944045911047
2021-05-22,Italy,IT,26050,2021-05-22,2021-06-28,40,1531,0.0261267145656434
2021-05-22,Italy,IT,26050,2021-05-22,2021-06-30,41,1533,0.0267449445531637
2021-05-22,Italy,IT,26050,2021-05-22,2021-07-06,42,1564,0.0268542199488491
2021-05-22,Italy,IT,26050,2021-05-22,2021-07-09,42,1562,0.0268886043533931
2021-05-22,Italy,IT,26050,2021-05-22,2021-07-12,42,1566,0.0268199233716475
2021-05-22,Italy,IT,26050,2021-05-22,2021-07-15,42,1592,0.0263819095477387
2021-05-22,Italy,IT,26050,2021-05-22,2021-07-19,42,1595,0.0263322884012539
2021-05-22,Italy,IT,26050,2021-05-22,2021-07-20,42,1632,0.0257352941176471
2021-05-22,Italy,IT,26050,2021-05-22,2021-07-23,42,1656,0.0253623188405797
2021-05-22,Italy,IT,26050,2021-05-22,2021-07-26,42,1658,0.0253317249698432
2021-05-22,Italy,IT,26050,2021-05-22,2021-07-29,42,1658,0.0253317249698432
2021-05-22,Italy,IT,26050,2021-05-22,2021-08-04,44,1662,0.02647412755716
2021-05-22,Italy,IT,26050,2021-05-22,2021-08-07,44,1754,0.0250855188141391
2021-05-22,Italy,IT,26050,2021-05-22,2021-08-12,45,1763,0.0255246738513897
2021-05-22,Italy,IT,26050,2021-05-22,2021-08-16,45,1781,0.0252667040988209
2021-05-22,Italy,IT,26050,2021-05-22,2021-08-19,45,1784,0.0252242152466368
2021-05-22,Italy,IT,26050,2021-05-22,2021-08-24,45,1791,0.0251256281407035
2021-05-22,Italy,IT,26050,2021-05-22,2021-08-27,45,1791,0.0251256281407035
2021-05-22,Italy,IT,26050,2021-05-22,2021-08-31,45,1791,0.0251256281407035
2021-05-22,Italy,IT,26050,2021-05-22,2021-09-02,45,1791,0.0251256281407035
2021-05-22,Italy,IT,26050,2021-05-22,2021-09-08,45,1791,0.0251256281407035
2021-05-22,Italy,IT,26050,2021-05-22,2021-09-09,45,1791,0.0251256281407035
2021-05-22,Italy,IT,26050,2021-05-22,2021-09-13,45,1791,0.0251256281407035
2021-05-22,Latvia,LV,14108,2021-05-22,2021-07-12,4,314,0.0127388535031847
2021-05-22,Latvia,LV,14108,2021-05-22,2021-07-15,4,314,0.0127388535031847
2021-05-22,Latvia,LV,14108,2021-05-22,2021-07-19,4,314,0.0127388535031847
2021-05-22,Latvia,LV,14108,2021-05-22,2021-07-20,4,314,0.0127388535031847
2021-05-22,Latvia,LV,14108,2021-05-22,2021-07-23,4,314,0.0127388535031847
2021-05-22,Latvia,LV,14108,2021-05-22,2021-07-26,4,314,0.0127388535031847
2021-05-22,Latvia,LV,14108,2021-05-22,2021-07-29,4,314,0.0127388535031847
2021-05-22,Latvia,LV,14108,2021-05-22,2021-08-04,4,314,0.0127388535031847
2021-05-22,Latvia,LV,14108,2021-05-22,2021-08-07,4,314,0.0127388535031847
2021-05-22,Latvia,LV,14108,2021-05-22,2021-08-12,4,314,0.0127388535031847
2021-05-22,Latvia,LV,14108,2021-05-22,2021-08-16,4,314,0.0127388535031847
2021-05-22,Latvia,LV,14108,2021-05-22,2021-08-19,4,314,0.0127388535031847
2021-05-22,Latvia,LV,14108,2021-05-22,2021-08-24,4,314,0.0127388535031847
2021-05-22,Latvia,LV,14108,2021-05-22,2021-08-27,4,314,0.0127388535031847
2021-05-22,Latvia,LV,14108,2021-05-22,2021-08-31,4,314,0.0127388535031847
2021-05-22,Latvia,LV,14108,2021-05-22,2021-09-02,4,314,0.0127388535031847
2021-05-22,Latvia,LV,14108,2021-05-22,2021-09-08,4,314,0.0127388535031847
2021-05-22,Latvia,LV,14108,2021-05-22,2021-09-09,4,314,0.0127388535031847
2021-05-22,Latvia,LV,14108,2021-05-22,2021-09-13,4,314,0.0127388535031847
2021-05-22,Liechtenstein,LI,7690,2021-05-22,,,,
2021-05-22,Lithuania,LT,7200,2021-05-22,2021-07-12,0,778,0
2021-05-22,Lithuania,LT,7200,2021-05-22,2021-07-15,0,778,0
2021-05-22,Lithuania,LT,7200,2021-05-22,2021-07-19,0,778,0
2021-05-22,Lithuania,LT,7200,2021-05-22,2021-07-20,0,778,0
2021-05-22,Lithuania,LT,7200,2021-05-22,2021-07-23,0,778,0
2021-05-22,Lithuania,LT,7200,2021-05-22,2021-07-26,0,778,0
2021-05-22,Lithuania,LT,7200,2021-05-22,2021-07-29,0,778,0
2021-05-22,Lithuania,LT,7200,2021-05-22,2021-08-04,0,778,0
2021-05-22,Lithuania,LT,7200,2021-05-22,2021-08-07,0,778,0
2021-05-22,Lithuania,LT,7200,2021-05-22,2021-08-12,0,778,0
2021-05-22,Lithuania,LT,7200,2021-05-22,2021-08-16,0,778,0
2021-05-22,Lithuania,LT,7200,2021-05-22,2021-08-19,0,778,0
2021-05-22,Lithuania,LT,7200,2021-05-22,2021-08-24,0,778,0
2021-05-22,Lithuania,LT,7200,2021-05-22,2021-08-27,0,778,0
2021-05-22,Lithuania,LT,7200,2021-05-22,2021-08-31,0,778,0
2021-05-22,Lithuania,LT,7200,2021-05-22,2021-09-02,0,778,0
2021-05-22,Lithuania,LT,7200,2021-05-22,2021-09-08,0,778,0
2021-05-22,Lithuania,LT,7200,2021-05-22,2021-09-09,0,778,0
2021-05-22,Lithuania,LT,7200,2021-05-22,2021-09-13,0,778,0
2021-05-22,Luxembourg,LU,6553,2021-05-22,2021-07-12,25,211,0.118483412322275
2021-05-22,Luxembourg,LU,6553,2021-05-22,2021-07-15,25,211,0.118483412322275
2021-05-22,Luxembourg,LU,6553,2021-05-22,2021-07-19,25,211,0.118483412322275
2021-05-22,Luxembourg,LU,6553,2021-05-22,2021-07-20,25,211,0.118483412322275
2021-05-22,Luxembourg,LU,6553,2021-05-22,2021-07-23,25,211,0.118483412322275
2021-05-22,Luxembourg,LU,6553,2021-05-22,2021-07-26,25,211,0.118483412322275
2021-05-22,Luxembourg,LU,6553,2021-05-22,2021-07-29,25,211,0.118483412322275
2021-05-22,Luxembourg,LU,6553,2021-05-22,2021-08-04,26,216,0.12037037037037
2021-05-22,Luxembourg,LU,6553,2021-05-22,2021-08-07,26,216,0.12037037037037
2021-05-22,Luxembourg,LU,6553,2021-05-22,2021-08-12,26,216,0.12037037037037
2021-05-22,Luxembourg,LU,6553,2021-05-22,2021-08-16,26,216,0.12037037037037
2021-05-22,Luxembourg,LU,6553,2021-05-22,2021-08-19,26,216,0.12037037037037
2021-05-22,Luxembourg,LU,6553,2021-05-22,2021-08-24,26,216,0.12037037037037
2021-05-22,Luxembourg,LU,6553,2021-05-22,2021-08-27,26,216,0.12037037037037
2021-05-22,Luxembourg,LU,6553,2021-05-22,2021-08-31,26,216,0.12037037037037
2021-05-22,Luxembourg,LU,6553,2021-05-22,2021-09-02,26,216,0.12037037037037
2021-05-22,Luxembourg,LU,6553,2021-05-22,2021-09-08,26,216,0.12037037037037
2021-05-22,Luxembourg,LU,6553,2021-05-22,2021-09-09,26,216,0.12037037037037
2021-05-22,Luxembourg,LU,6553,2021-05-22,2021-09-13,26,216,0.12037037037037
2021-05-22,Malta,MT,6555,2021-05-22,,,,
2021-05-22,Netherlands,NL,9333,2021-05-22,2021-06-28,12,1460,0.00821917808219178
2021-05-22,Netherlands,NL,9333,2021-05-22,2021-07-06,12,1460,0.00821917808219178
2021-05-22,Netherlands,NL,9333,2021-05-22,2021-07-09,12,1460,0.00821917808219178
2021-05-22,Netherlands,NL,9333,2021-05-22,2021-07-12,12,1460,0.00821917808219178
2021-05-22,Netherlands,NL,9333,2021-05-22,2021-07-15,17,1490,0.0114093959731544
2021-05-22,Netherlands,NL,9333,2021-05-22,2021-07-19,17,1490,0.0114093959731544
2021-05-22,Netherlands,NL,9333,2021-05-22,2021-07-20,17,1490,0.0114093959731544
2021-05-22,Netherlands,NL,9333,2021-05-22,2021-07-23,17,1490,0.0114093959731544
2021-05-22,Netherlands,NL,9333,2021-05-22,2021-07-26,18,1495,0.0120401337792642
2021-05-22,Netherlands,NL,9333,2021-05-22,2021-07-29,18,1495,0.0120401337792642
2021-05-22,Netherlands,NL,9333,2021-05-22,2021-08-04,19,1499,0.0126751167444963
2021-05-22,Netherlands,NL,9333,2021-05-22,2021-08-07,19,1501,0.0126582278481013
2021-05-22,Netherlands,NL,9333,2021-05-22,2021-08-12,19,1501,0.0126582278481013
2021-05-22,Netherlands,NL,9333,2021-05-22,2021-08-16,19,1501,0.0126582278481013
2021-05-22,Netherlands,NL,9333,2021-05-22,2021-08-19,19,1501,0.0126582278481013
2021-05-22,Netherlands,NL,9333,2021-05-22,2021-08-24,19,1513,0.0125578321216127
2021-05-22,Netherlands,NL,9333,2021-05-22,2021-08-27,19,1513,0.0125578321216127
2021-05-22,Netherlands,NL,9333,2021-05-22,2021-08-31,19,1513,0.0125578321216127
2021-05-22,Netherlands,NL,9333,2021-05-22,2021-09-02,19,1513,0.0125578321216127
2021-05-22,Netherlands,NL,9333,2021-05-22,2021-09-08,19,1513,0.0125578321216127
2021-05-22,Netherlands,NL,9333,2021-05-22,2021-09-09,19,1513,0.0125578321216127
2021-05-22,Netherlands,NL,9333,2021-05-22,2021-09-13,19,1513,0.0125578321216127
2021-05-22,Norway,NO,5071,2021-05-22,2021-07-12,23,333,0.0690690690690691
2021-05-22,Norway,NO,5071,2021-05-22,2021-07-15,23,335,0.0686567164179105
2021-05-22,Norway,NO,5071,2021-05-22,2021-07-19,23,344,0.0668604651162791
2021-05-22,Norway,NO,5071,2021-05-22,2021-07-20,23,344,0.0668604651162791
2021-05-22,Norway,NO,5071,2021-05-22,2021-07-23,23,344,0.0668604651162791
2021-05-22,Norway,NO,5071,2021-05-22,2021-07-26,23,344,0.0668604651162791
2021-05-22,Norway,NO,5071,2021-05-22,2021-07-29,23,344,0.0668604651162791
2021-05-22,Norway,NO,5071,2021-05-22,2021-08-04,23,344,0.0668604651162791
2021-05-22,Norway,NO,5071,2021-05-22,2021-08-07,23,377,0.0610079575596817
2021-05-22,Norway,NO,5071,2021-05-22,2021-08-12,23,377,0.0610079575596817
2021-05-22,Norway,NO,5071,2021-05-22,2021-08-16,23,377,0.0610079575596817
2021-05-22,Norway,NO,5071,2021-05-22,2021-08-19,23,377,0.0610079575596817
2021-05-22,Norway,NO,5071,2021-05-22,2021-08-24,23,378,0.0608465608465609
2021-05-22,Norway,NO,5071,2021-05-22,2021-08-27,23,378,0.0608465608465609
2021-05-22,Norway,NO,5071,2021-05-22,2021-08-31,23,378,0.0608465608465609
2021-05-22,Norway,NO,5071,2021-05-22,2021-09-02,23,378,0.0608465608465609
2021-05-22,Norway,NO,5071,2021-05-22,2021-09-08,23,378,0.0608465608465609
2021-05-22,Norway,NO,5071,2021-05-22,2021-09-09,23,378,0.0608465608465609
